dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
14459,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.685941,0.069291,0.843385,0.034729,0.838584,0.048896,0.849793,0.052795,0.843343,0.034891,0.844188,0.034722,0.688377,0.069444
17534,knn,"{'classifier__n_neighbors': 7, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.697663,0.070891,0.850834,0.034886,0.868207,0.045929,0.827768,0.057107,0.846895,0.036033,0.847988,0.035634,0.695976,0.071267
17535,knn,"{'classifier__n_neighbors': 7, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.697663,0.070891,0.850834,0.034886,0.868207,0.045929,0.827768,0.057107,0.846895,0.036033,0.847988,0.035634,0.695976,0.071267
17150,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.693713,0.069571,0.848692,0.034311,0.862284,0.045788,0.830646,0.055934,0.845481,0.035291,0.846465,0.034952,0.69293,0.069903
17151,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.693713,0.069571,0.848692,0.034311,0.862284,0.045788,0.830646,0.055934,0.845481,0.035291,0.846465,0.034952,0.69293,0.069903
4862,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.694305,0.068928,0.848988,0.03399,0.862728,0.045611,0.830746,0.055831,0.845745,0.034986,0.846737,0.034639,0.693473,0.069278
4863,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.694305,0.068928,0.848988,0.03399,0.862728,0.045611,0.830746,0.055831,0.845745,0.034986,0.846737,0.034639,0.693473,0.069278
23294,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.691815,0.069601,0.84771,0.034363,0.86151,0.046986,0.829391,0.055971,0.844424,0.035202,0.845451,0.034876,0.690902,0.069752
23295,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.691815,0.069601,0.84771,0.034363,0.86151,0.046986,0.829391,0.055971,0.844424,0.035202,0.845451,0.034876,0.690902,0.069752
6014,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.691244,0.069732,0.847553,0.034402,0.863099,0.046453,0.826909,0.056136,0.843948,0.035372,0.845004,0.034991,0.690008,0.069982
6015,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.691267,0.069744,0.847564,0.034409,0.863117,0.046475,0.826909,0.056136,0.843956,0.035375,0.845013,0.034995,0.690026,0.069989
5244,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.687055,0.070882,0.844263,0.035295,0.842731,0.047969,0.846322,0.054773,0.843696,0.03579,0.844526,0.03559,0.689053,0.07118
5245,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.687055,0.070882,0.844263,0.035295,0.842731,0.047969,0.846322,0.054773,0.843696,0.03579,0.844526,0.03559,0.689053,0.07118
20414,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.688301,0.070476,0.845305,0.034981,0.849041,0.047882,0.840354,0.054555,0.843855,0.035428,0.844697,0.035261,0.689395,0.070522
20415,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.688301,0.070476,0.845305,0.034981,0.849041,0.047882,0.840354,0.054555,0.843855,0.035428,0.844697,0.035261,0.689395,0.070522
24252,knn,"{'classifier__n_neighbors': 9, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.687375,0.070855,0.8445,0.035457,0.844201,0.049718,0.844907,0.052826,0.843729,0.03558,0.844554,0.035384,0.689108,0.070768
24253,knn,"{'classifier__n_neighbors': 9, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.687414,0.070817,0.844521,0.035437,0.844238,0.049689,0.844907,0.052826,0.843748,0.035563,0.844573,0.035367,0.689145,0.070734
14458,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.686331,0.069643,0.843449,0.034944,0.837272,0.049194,0.851682,0.052575,0.843625,0.035051,0.844477,0.034888,0.688954,0.069775
14459,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.686331,0.069643,0.843449,0.034944,0.837272,0.049194,0.851682,0.052575,0.843625,0.035051,0.844477,0.034888,0.688954,0.069775
24446,knn,"{'classifier__n_neighbors': 5, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.691258,0.071333,0.847691,0.035165,0.865782,0.047103,0.823685,0.056058,0.843622,0.036042,0.844734,0.03568,0.689468,0.07136
24447,knn,"{'classifier__n_neighbors': 5, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.691225,0.07133,0.84767,0.035164,0.865727,0.047151,0.82371,0.056053,0.843607,0.036033,0.844719,0.035673,0.689437,0.071346
21374,knn,"{'classifier__n_neighbors': 7, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.680204,0.070067,0.841441,0.034788,0.847814,0.048486,0.832993,0.055332,0.839483,0.035306,0.840404,0.035071,0.680808,0.070141
21375,knn,"{'classifier__n_neighbors': 7, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.680296,0.070135,0.841494,0.034822,0.847907,0.048447,0.832993,0.055311,0.839532,0.035346,0.84045,0.035108,0.6809,0.070215
1786,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.6874,0.06996,0.844281,0.034992,0.841474,0.049087,0.848043,0.053271,0.843917,0.035176,0.844759,0.035006,0.689517,0.070013
1787,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.6874,0.06996,0.844281,0.034992,0.841474,0.049087,0.848043,0.053271,0.843917,0.035176,0.844759,0.035006,0.689517,0.070013
21178,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.680362,0.070701,0.840041,0.035575,0.829844,0.050239,0.853613,0.053029,0.840799,0.035616,0.841729,0.03545,0.683458,0.0709
