dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
8875,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 175}",0.658065,0.057424,0.834449,0.027875,0.856189,0.035809,0.802216,0.048103,0.82817,0.029438,0.829203,0.028998,0.658405,0.057995
1206,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 125}",0.661251,0.057182,0.836115,0.027612,0.859464,0.03558,0.801499,0.049843,0.829334,0.02952,0.830481,0.029007,0.660963,0.058013
7904,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 175}",0.669311,0.056999,0.839748,0.027616,0.859517,0.035787,0.810439,0.04856,0.834009,0.029252,0.834978,0.028807,0.669956,0.057613
8102,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 175}",0.670805,0.056963,0.840376,0.027669,0.859054,0.036073,0.812681,0.048263,0.834941,0.029179,0.835867,0.028774,0.671735,0.057547
17316,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.663338,0.055711,0.836888,0.026907,0.857286,0.034964,0.806639,0.049442,0.83094,0.028859,0.831962,0.02835,0.663925,0.0567
8675,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 125}",0.664095,0.05829,0.83693,0.028351,0.854426,0.03741,0.810984,0.049372,0.831775,0.029771,0.832705,0.029404,0.66541,0.058809
13856,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 100}",0.665022,0.058633,0.837463,0.028472,0.855507,0.036903,0.810709,0.049386,0.832178,0.030004,0.833108,0.029603,0.666216,0.059206
11749,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 100}",0.66287,0.057105,0.836635,0.027579,0.857186,0.035862,0.806155,0.050825,0.830605,0.029597,0.831671,0.029072,0.663342,0.058144
14437,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 175}",0.669243,0.055953,0.839705,0.027188,0.859587,0.036231,0.81022,0.047575,0.833929,0.028565,0.834903,0.028178,0.669807,0.056357
17316,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 75}",0.66007,0.058545,0.835535,0.028173,0.85888,0.035688,0.800919,0.051466,0.828723,0.030394,0.8299,0.02978,0.6598,0.059559
8868,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 2, 'classifier__n_estimators': 50}",0.659397,0.056262,0.834569,0.027385,0.851302,0.036698,0.809753,0.048258,0.829634,0.028742,0.830528,0.028394,0.661055,0.056789
14261,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 2, 'classifier__n_estimators': 175}",0.663496,0.05773,0.837145,0.02789,0.859906,0.036263,0.803398,0.049227,0.830541,0.029537,0.831652,0.029099,0.663304,0.058199
13857,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 2, 'classifier__n_estimators': 175}",0.668007,0.058518,0.839082,0.028341,0.858667,0.036316,0.810045,0.04959,0.833379,0.030017,0.834356,0.029591,0.668712,0.059182
12323,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 125}",0.66133,0.056934,0.835566,0.027739,0.852637,0.03662,0.810257,0.048243,0.830558,0.029131,0.831447,0.028759,0.662894,0.057518
20580,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 100}",0.661996,0.056403,0.836293,0.027324,0.857489,0.035807,0.804871,0.048174,0.830151,0.028893,0.83118,0.028456,0.66236,0.056912
2343,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 175}",0.665689,0.056477,0.837762,0.027474,0.855704,0.036867,0.811164,0.048067,0.832508,0.028793,0.833434,0.028429,0.666868,0.056857
14437,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 175}",0.669955,0.055716,0.839997,0.027058,0.859378,0.036185,0.811257,0.048202,0.834343,0.028542,0.835317,0.028137,0.670635,0.056275
11747,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 100}",0.663199,0.057072,0.836857,0.02757,0.858009,0.035825,0.80549,0.050376,0.830674,0.029509,0.83175,0.029004,0.663499,0.058009
1574,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 100}",0.665644,0.057252,0.837807,0.027858,0.856409,0.036919,0.810229,0.048623,0.832368,0.029245,0.833319,0.028884,0.666638,0.057768
8675,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 150}",0.666559,0.057826,0.83823,0.028066,0.856518,0.036641,0.811119,0.049528,0.832869,0.029686,0.833819,0.02926,0.667637,0.05852
9060,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.663287,0.056863,0.836972,0.027571,0.858877,0.036263,0.804486,0.048708,0.830608,0.029159,0.831682,0.028707,0.663363,0.057413
20005,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 150}",0.66661,0.057518,0.838293,0.027947,0.856988,0.036808,0.810569,0.049045,0.832818,0.029475,0.833778,0.029048,0.667557,0.058096
6949,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 175}",0.658945,0.057283,0.834619,0.027783,0.853784,0.035958,0.806203,0.048883,0.829035,0.029401,0.829994,0.028991,0.659988,0.057981
1957,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 175}",0.66904,0.056224,0.839674,0.027225,0.860365,0.035839,0.808993,0.049018,0.833649,0.028915,0.834679,0.028471,0.669357,0.056942
5412,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 125}",0.661514,0.0571,0.836049,0.027599,0.857479,0.036104,0.804273,0.05033,0.829784,0.029463,0.830876,0.028989,0.661752,0.057977
7719,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 175}",0.669308,0.057286,0.839452,0.02788,0.856419,0.036905,0.814293,0.048428,0.834467,0.029252,0.835356,0.028882,0.670712,0.057764
8866,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 125}",0.667608,0.056808,0.83886,0.027599,0.858326,0.03637,0.809997,0.048872,0.833179,0.029153,0.834161,0.028741,0.668323,0.057482
10983,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 100}",0.666173,0.058071,0.838207,0.028067,0.858408,0.036389,0.80825,0.051024,0.832277,0.029998,0.833329,0.029505,0.666658,0.059011
14436,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 175}",0.670974,0.057724,0.840535,0.027966,0.860087,0.036079,0.811542,0.048985,0.834847,0.029622,0.835815,0.029169,0.671629,0.058337
8292,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 50}",0.659311,0.058108,0.835053,0.028098,0.857039,0.036063,0.802452,0.049485,0.828669,0.029857,0.829746,0.02937,0.659491,0.058741
