dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
5180,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 175}",0.707059,0.068342,0.856157,0.033215,0.899877,0.04088,0.798048,0.058963,0.84658,0.035804,0.848963,0.034702,0.697925,0.069404
11759,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.703711,0.069213,0.85443,0.033707,0.889287,0.042649,0.808113,0.058155,0.846881,0.035703,0.8487,0.034916,0.6974,0.069832
23544,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 50}",0.70142,0.069133,0.853396,0.03357,0.898216,0.041096,0.793821,0.060718,0.843499,0.036408,0.846019,0.035213,0.692038,0.070427
5944,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150}",0.707781,0.067483,0.856487,0.032797,0.898937,0.041335,0.800068,0.058054,0.847211,0.035165,0.849502,0.03415,0.699005,0.068299
12150,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 125}",0.707648,0.068871,0.856393,0.033543,0.893356,0.041673,0.80727,0.059164,0.848361,0.035886,0.850313,0.034955,0.700625,0.069911
4276,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 75}",0.704772,0.068628,0.854912,0.033498,0.890067,0.043041,0.808199,0.058824,0.847255,0.035594,0.849133,0.034737,0.698267,0.069474
5176,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 125}",0.70609,0.068791,0.855696,0.033413,0.900601,0.040984,0.796,0.058755,0.845842,0.035979,0.848301,0.034866,0.696601,0.069731
17128,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 150}",0.703563,0.068798,0.85441,0.033547,0.890375,0.041682,0.806618,0.058331,0.846627,0.035725,0.848496,0.034862,0.696992,0.069725
20600,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 175}",0.708434,0.068646,0.856793,0.033415,0.894059,0.042137,0.807266,0.057003,0.848747,0.035343,0.850663,0.034562,0.701325,0.069124
20961,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150}",0.699954,0.068671,0.852562,0.033488,0.885995,0.042691,0.808141,0.058396,0.845307,0.035495,0.847068,0.034721,0.694136,0.069441
21372,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 125}",0.707415,0.068634,0.856286,0.033402,0.89387,0.042489,0.806334,0.056933,0.848158,0.035285,0.850102,0.034507,0.700205,0.069014
17272,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 175}",0.708361,0.067377,0.856771,0.032682,0.902409,0.040324,0.796112,0.058799,0.846739,0.035349,0.84926,0.034208,0.69852,0.068415
17524,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 125}",0.710227,0.067008,0.85767,0.032585,0.896775,0.040452,0.805712,0.05886,0.849169,0.035088,0.851244,0.034106,0.702488,0.068211
20152,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 125}",0.701362,0.06928,0.853395,0.033665,0.896724,0.041185,0.795817,0.059419,0.843903,0.03626,0.84627,0.035162,0.692541,0.070324
20601,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 75}",0.70945,0.068196,0.857277,0.033167,0.895558,0.042072,0.806407,0.057296,0.848989,0.035163,0.850982,0.034353,0.701965,0.068706
11178,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 75}",0.704939,0.068176,0.85505,0.033243,0.889673,0.042021,0.809045,0.057276,0.847582,0.035179,0.849359,0.034427,0.698718,0.068854
