dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
24483,gauss_nb,{'classifier__var_smoothing': 1e-08},0.445373,0.061266,0.702654,0.033087,0.612554,0.049504,0.836221,0.042983,0.714814,0.033289,0.724387,0.03151,0.448775,0.06302
9073,gauss_nb,{'classifier__var_smoothing': 1e-09},0.44568,0.05912,0.682546,0.032861,0.536382,0.049995,0.899215,0.037606,0.693545,0.035147,0.717799,0.03061,0.435597,0.06122
9073,gauss_nb,{'classifier__var_smoothing': 1e-08},0.44568,0.05912,0.682546,0.032861,0.536382,0.049995,0.899215,0.037606,0.693545,0.035147,0.717799,0.03061,0.435597,0.06122
10619,gauss_nb,{'classifier__var_smoothing': 1e-09},0.441775,0.060253,0.687897,0.032645,0.560534,0.049059,0.8767,0.041011,0.700096,0.033938,0.718617,0.030903,0.437234,0.061806
10619,gauss_nb,{'classifier__var_smoothing': 1e-08},0.441775,0.060253,0.687897,0.032645,0.560534,0.049059,0.8767,0.041011,0.700096,0.033938,0.718617,0.030903,0.437234,0.061806
18343,gauss_nb,{'classifier__var_smoothing': 1e-09},0.441115,0.062863,0.70081,0.033824,0.611809,0.050268,0.832755,0.04419,0.712867,0.03398,0.722282,0.032306,0.444564,0.064612
18343,gauss_nb,{'classifier__var_smoothing': 1e-08},0.441115,0.062863,0.70081,0.033824,0.611809,0.050268,0.832755,0.04419,0.712867,0.03398,0.722282,0.032306,0.444564,0.064612
17917,gauss_nb,{'classifier__var_smoothing': 1e-09},0.437584,0.055919,0.669888,0.031794,0.503355,0.049622,0.91676,0.034173,0.678307,0.035201,0.710058,0.02914,0.420115,0.058281
17917,gauss_nb,{'classifier__var_smoothing': 1e-08},0.437584,0.055919,0.669888,0.031794,0.503355,0.049622,0.91676,0.034173,0.678307,0.035201,0.710058,0.02914,0.420115,0.058281
18871,gauss_nb,{'classifier__var_smoothing': 1e-09},0.442993,0.053978,0.667175,0.031465,0.488732,0.050042,0.931705,0.03173,0.673751,0.035766,0.710219,0.028467,0.420437,0.056934
18871,gauss_nb,{'classifier__var_smoothing': 1e-08},0.442993,0.053978,0.667175,0.031465,0.488732,0.050042,0.931705,0.03173,0.673751,0.035766,0.710219,0.028467,0.420437,0.056934
4257,gauss_nb,{'classifier__var_smoothing': 1e-09},0.447969,0.060644,0.688325,0.03361,0.554035,0.052148,0.887402,0.040838,0.700122,0.035412,0.720719,0.031359,0.441437,0.062719
4257,gauss_nb,{'classifier__var_smoothing': 1e-08},0.447969,0.060644,0.688325,0.03361,0.554035,0.052148,0.887402,0.040838,0.700122,0.035412,0.720719,0.031359,0.441437,0.062719
22701,gauss_nb,{'classifier__var_smoothing': 1e-09},0.458728,0.058203,0.696648,0.033115,0.569901,0.05317,0.884532,0.03913,0.708926,0.034546,0.727217,0.03044,0.454433,0.06088
22701,gauss_nb,{'classifier__var_smoothing': 1e-08},0.458728,0.058203,0.696648,0.033115,0.569901,0.05317,0.884532,0.03913,0.708926,0.034546,0.727217,0.03044,0.454433,0.06088
8887,gauss_nb,{'classifier__var_smoothing': 1e-09},0.442129,0.056813,0.677538,0.031784,0.523616,0.049284,0.905711,0.036508,0.687685,0.034449,0.714664,0.029442,0.429328,0.058884
8887,gauss_nb,{'classifier__var_smoothing': 1e-08},0.442129,0.056813,0.677538,0.031784,0.523616,0.049284,0.905711,0.036508,0.687685,0.034449,0.714664,0.029442,0.429328,0.058884
21179,gauss_nb,{'classifier__var_smoothing': 1e-09},0.446434,0.05375,0.677121,0.031071,0.517265,0.050488,0.914105,0.034633,0.686574,0.03413,0.715685,0.028184,0.43137,0.056369
21179,gauss_nb,{'classifier__var_smoothing': 1e-08},0.446434,0.05375,0.677121,0.031071,0.517265,0.050488,0.914105,0.034633,0.686574,0.03413,0.715685,0.028184,0.43137,0.056369
16165,gauss_nb,{'classifier__var_smoothing': 1e-09},0.455762,0.059456,0.692538,0.033064,0.558967,0.051674,0.890541,0.040416,0.704499,0.034812,0.724754,0.030816,0.449509,0.061632
16165,gauss_nb,{'classifier__var_smoothing': 1e-08},0.455762,0.059456,0.692538,0.033064,0.558967,0.051674,0.890541,0.040416,0.704499,0.034812,0.724754,0.030816,0.449509,0.061632
17707,gauss_nb,{'classifier__var_smoothing': 1e-09},0.442345,0.056243,0.673529,0.032449,0.509962,0.051485,0.916003,0.034328,0.682396,0.035936,0.712983,0.029523,0.425965,0.059045
17707,gauss_nb,{'classifier__var_smoothing': 1e-08},0.442345,0.056243,0.673529,0.032449,0.509962,0.051485,0.916003,0.034328,0.682396,0.035936,0.712983,0.029523,0.425965,0.059045
4471,gauss_nb,{'classifier__var_smoothing': 1e-09},0.438666,0.060901,0.685206,0.033211,0.554819,0.049861,0.878487,0.040383,0.697206,0.034758,0.716653,0.031318,0.433307,0.062635
4471,gauss_nb,{'classifier__var_smoothing': 1e-08},0.438666,0.060901,0.685206,0.033211,0.554819,0.049861,0.878487,0.040383,0.697206,0.034758,0.716653,0.031318,0.433307,0.062635
17913,gauss_nb,{'classifier__var_smoothing': 1e-09},0.43766,0.055784,0.669881,0.031731,0.503262,0.049655,0.916881,0.034255,0.678282,0.035154,0.710072,0.029073,0.420143,0.058145
17913,gauss_nb,{'classifier__var_smoothing': 1e-08},0.43766,0.055784,0.669881,0.031731,0.503262,0.049655,0.916881,0.034255,0.678282,0.035154,0.710072,0.029073,0.420143,0.058145
23481,gauss_nb,{'classifier__var_smoothing': 1e-09},0.453212,0.049871,0.671712,0.029908,0.492423,0.049898,0.937499,0.031256,0.678348,0.034267,0.714961,0.026629,0.429922,0.053257
23481,gauss_nb,{'classifier__var_smoothing': 1e-08},0.453212,0.049871,0.671712,0.029908,0.492423,0.049898,0.937499,0.031256,0.678348,0.034267,0.714961,0.026629,0.429922,0.053257
20581,gauss_nb,{'classifier__var_smoothing': 1e-09},0.443204,0.054718,0.664743,0.032502,0.480894,0.051943,0.93729,0.030721,0.670241,0.037311,0.709092,0.029145,0.418185,0.05829
20581,gauss_nb,{'classifier__var_smoothing': 1e-08},0.443204,0.054718,0.664743,0.032502,0.480894,0.051943,0.93729,0.030721,0.670241,0.037311,0.709092,0.029145,0.418185,0.05829
20577,gauss_nb,{'classifier__var_smoothing': 1e-09},0.442596,0.055307,0.664768,0.032677,0.481591,0.051924,0.936319,0.031039,0.670388,0.037412,0.708955,0.02938,0.417911,0.058759
20577,gauss_nb,{'classifier__var_smoothing': 1e-08},0.442596,0.055307,0.664768,0.032677,0.481591,0.051924,0.936319,0.031039,0.670388,0.037412,0.708955,0.02938,0.417911,0.058759
1381,gauss_nb,{'classifier__var_smoothing': 1e-09},0.438266,0.061323,0.680009,0.033986,0.53681,0.051538,0.892285,0.038783,0.691091,0.036169,0.714547,0.031686,0.429095,0.063372
1381,gauss_nb,{'classifier__var_smoothing': 1e-08},0.438266,0.061323,0.680009,0.033986,0.53681,0.051538,0.892285,0.038783,0.691091,0.036169,0.714547,0.031686,0.429095,0.063372
14245,gauss_nb,{'classifier__var_smoothing': 1e-09},0.445148,0.054937,0.668756,0.032,0.491427,0.050522,0.931632,0.031911,0.675586,0.036177,0.711529,0.029001,0.423058,0.058002
14245,gauss_nb,{'classifier__var_smoothing': 1e-08},0.445148,0.054937,0.668756,0.032,0.491427,0.050522,0.931632,0.031911,0.675586,0.036177,0.711529,0.029001,0.423058,0.058002
16359,gauss_nb,{'classifier__var_smoothing': 1e-09},0.453729,0.059298,0.691829,0.032866,0.559051,0.051066,0.88866,0.040305,0.703834,0.034536,0.723856,0.030693,0.447711,0.061387
16359,gauss_nb,{'classifier__var_smoothing': 1e-08},0.453729,0.059298,0.691829,0.032866,0.559051,0.051066,0.88866,0.040305,0.703834,0.034536,0.723856,0.030693,0.447711,0.061387
15217,gauss_nb,{'classifier__var_smoothing': 1e-09},0.45692,0.057883,0.689381,0.03267,0.546108,0.050218,0.90177,0.036201,0.70083,0.034792,0.723939,0.030211,0.447878,0.060422
15217,gauss_nb,{'classifier__var_smoothing': 1e-08},0.45692,0.057883,0.689381,0.03267,0.546108,0.050218,0.90177,0.036201,0.70083,0.034792,0.723939,0.030211,0.447878,0.060422
16177,gauss_nb,{'classifier__var_smoothing': 1e-09},0.45067,0.059053,0.686836,0.033168,0.545199,0.051689,0.896794,0.038446,0.698209,0.035338,0.720997,0.030722,0.441993,0.061445
16177,gauss_nb,{'classifier__var_smoothing': 1e-08},0.45067,0.059053,0.686836,0.033168,0.545199,0.051689,0.896794,0.038446,0.698209,0.035338,0.720997,0.030722,0.441993,0.061445
8883,gauss_nb,{'classifier__var_smoothing': 1e-09},0.442116,0.057254,0.67752,0.032105,0.523576,0.049814,0.905726,0.036649,0.687645,0.034832,0.714651,0.029706,0.429302,0.059412
8883,gauss_nb,{'classifier__var_smoothing': 1e-08},0.442116,0.057254,0.67752,0.032105,0.523576,0.049814,0.905726,0.036649,0.687645,0.034832,0.714651,0.029706,0.429302,0.059412
23679,gauss_nb,{'classifier__var_smoothing': 1e-09},0.45409,0.050517,0.674377,0.030276,0.499896,0.050494,0.933042,0.031814,0.681851,0.034316,0.716469,0.026971,0.432938,0.053942
23679,gauss_nb,{'classifier__var_smoothing': 1e-08},0.45409,0.050517,0.674377,0.030276,0.499896,0.050494,0.933042,0.031814,0.681851,0.034316,0.716469,0.026971,0.432938,0.053942
