dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
22259,svm_rbf,"{'classifier__C': 1000, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.679179,0.056455,0.841789,0.028049,0.836786,0.037939,0.849194,0.045704,0.8424,0.028649,0.84299,0.028533,0.68598,0.057066
7349,svm_rbf,"{'classifier__C': 500, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.687008,0.056464,0.846032,0.027884,0.843291,0.03649,0.850091,0.045417,0.84616,0.028645,0.846691,0.028556,0.693382,0.057111
4024,svm_rbf,"{'classifier__C': 10, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.686743,0.054738,0.845198,0.027301,0.837473,0.037437,0.85664,0.0433,0.846481,0.027582,0.847057,0.027539,0.694113,0.055077
4025,svm_rbf,"{'classifier__C': 10, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.68679,0.054753,0.845216,0.027309,0.837463,0.037455,0.856701,0.04332,0.846506,0.02759,0.847082,0.027547,0.694164,0.055094
3570,svm_rbf,"{'classifier__C': 3000, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.681251,0.056801,0.842885,0.028092,0.838163,0.037182,0.849878,0.045775,0.843456,0.028778,0.84402,0.02871,0.68804,0.05742
3571,svm_rbf,"{'classifier__C': 3000, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.681225,0.056767,0.842873,0.028082,0.838152,0.037192,0.849863,0.045698,0.843444,0.028755,0.844008,0.028688,0.688015,0.057376
4593,svm_rbf,"{'classifier__C': 7000, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf'}",0.669249,0.05739,0.836734,0.028498,0.831062,0.038545,0.845137,0.046607,0.837477,0.02912,0.8381,0.029014,0.676199,0.058027
290,svm_rbf,"{'classifier__C': 3000, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.677986,0.057053,0.841112,0.028185,0.835296,0.037149,0.849731,0.045938,0.841937,0.028904,0.842513,0.028831,0.685026,0.057662
291,svm_rbf,"{'classifier__C': 3000, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.677972,0.057076,0.841106,0.028194,0.835296,0.037149,0.849715,0.045972,0.841929,0.028917,0.842505,0.028844,0.685011,0.057688
18930,svm_rbf,"{'classifier__C': 500, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.684432,0.057343,0.844156,0.028444,0.837128,0.037559,0.854566,0.045121,0.845275,0.028985,0.845847,0.028923,0.691693,0.057845
