dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
14461,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.653845,0.055372,0.82643,0.028319,0.804634,0.040655,0.858738,0.04166,0.83069,0.027936,0.831686,0.027852,0.663372,0.055703
21372,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.65395,0.056055,0.826539,0.028511,0.8049,0.039918,0.858617,0.042189,0.830788,0.028291,0.831758,0.028247,0.663517,0.056493
21373,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.65395,0.056055,0.826539,0.028511,0.8049,0.039918,0.858617,0.042189,0.830788,0.028291,0.831758,0.028247,0.663517,0.056493
14654,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.653024,0.057895,0.825923,0.029535,0.803732,0.041696,0.858816,0.043346,0.830238,0.029241,0.831274,0.029164,0.662547,0.058327
14655,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.653024,0.057895,0.825923,0.029535,0.803732,0.041696,0.858816,0.043346,0.830238,0.029241,0.831274,0.029164,0.662547,0.058327
14651,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.644037,0.057313,0.819491,0.029725,0.787306,0.042621,0.867203,0.041649,0.825716,0.029222,0.827254,0.028998,0.654509,0.057996
23486,knn,"{'classifier__n_neighbors': 11, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.64849,0.057427,0.826582,0.028617,0.822074,0.038873,0.833259,0.045222,0.827076,0.028958,0.827667,0.028905,0.655333,0.057811
23487,knn,"{'classifier__n_neighbors': 11, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.648432,0.057371,0.826551,0.028588,0.822034,0.03885,0.833244,0.045214,0.827048,0.028932,0.827639,0.028879,0.655277,0.057758
24254,knn,"{'classifier__n_neighbors': 11, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.64866,0.057122,0.826759,0.028461,0.822882,0.038761,0.832501,0.045095,0.827106,0.028805,0.827691,0.028747,0.655383,0.057494
24255,knn,"{'classifier__n_neighbors': 11, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.648633,0.057086,0.826747,0.02844,0.822872,0.038726,0.832486,0.045087,0.827094,0.028788,0.827679,0.02873,0.655358,0.057461
20029,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.64278,0.057974,0.819359,0.029841,0.789687,0.042197,0.863354,0.042525,0.825127,0.029429,0.82652,0.029296,0.653041,0.058592
20988,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.650769,0.057604,0.824933,0.029268,0.803447,0.04087,0.856785,0.043819,0.829113,0.029126,0.830116,0.02908,0.660232,0.058159
20989,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.650769,0.057604,0.824933,0.029268,0.803447,0.04087,0.856785,0.043819,0.829113,0.029126,0.830116,0.02908,0.660232,0.058159
18298,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.646434,0.058296,0.823434,0.029571,0.805933,0.041433,0.849377,0.044414,0.826774,0.029426,0.827655,0.029368,0.65531,0.058736
18299,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.646425,0.058313,0.823428,0.029581,0.805912,0.041438,0.849393,0.044375,0.826772,0.02943,0.827652,0.029373,0.655305,0.058747
1790,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.648549,0.057248,0.824554,0.02899,0.807377,0.040893,0.850017,0.043967,0.827835,0.028821,0.828697,0.028806,0.657395,0.057612
1791,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.648544,0.057258,0.824548,0.029005,0.807367,0.040976,0.850017,0.043973,0.827828,0.028827,0.828692,0.028808,0.657384,0.057617
20218,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.647045,0.057722,0.822298,0.029704,0.796685,0.042141,0.860271,0.041753,0.827311,0.029203,0.828478,0.029066,0.656957,0.058132
20219,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.647045,0.057722,0.822298,0.029704,0.796685,0.042141,0.860271,0.041753,0.827311,0.029203,0.828478,0.029066,0.656957,0.058132
20606,knn,"{'classifier__n_neighbors': 11, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.645095,0.05795,0.824627,0.029022,0.818706,0.040348,0.8334,0.045683,0.825408,0.029189,0.826053,0.02914,0.652106,0.05828
20607,knn,"{'classifier__n_neighbors': 11, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.645095,0.05795,0.824627,0.029022,0.818706,0.040348,0.8334,0.045683,0.825408,0.029189,0.826053,0.02914,0.652106,0.05828
8126,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.656544,0.057563,0.828553,0.029209,0.811156,0.040794,0.85434,0.043108,0.831912,0.028987,0.832748,0.02894,0.665496,0.05788
8127,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.656544,0.057563,0.828553,0.029209,0.811156,0.040794,0.85434,0.043108,0.831912,0.028987,0.832748,0.02894,0.665496,0.05788
8894,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.656209,0.057637,0.828382,0.029237,0.810982,0.040844,0.854173,0.043191,0.831739,0.029013,0.832578,0.028972,0.665155,0.057945
8895,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.656209,0.057637,0.828382,0.029237,0.810982,0.040844,0.854173,0.043191,0.831739,0.029013,0.832578,0.028972,0.665155,0.057945
7932,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.648188,0.057444,0.823079,0.029304,0.798424,0.040767,0.859634,0.042767,0.827916,0.029068,0.829029,0.029005,0.658058,0.05801
7933,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.648252,0.057436,0.823115,0.029291,0.798475,0.040706,0.85965,0.042755,0.827951,0.029059,0.829062,0.029,0.658125,0.058
18302,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.645816,0.058517,0.826052,0.029018,0.8275,0.039364,0.823899,0.047123,0.825077,0.029614,0.8257,0.029481,0.651399,0.058962
18303,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.645875,0.058392,0.826083,0.028957,0.827541,0.039334,0.823914,0.047081,0.825105,0.029552,0.825728,0.029418,0.651455,0.058836
15038,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.650135,0.057917,0.82485,0.029552,0.804585,0.041228,0.854889,0.042322,0.828812,0.02921,0.829737,0.029131,0.659475,0.058261
15039,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.650135,0.057917,0.82485,0.029552,0.804585,0.041228,0.854889,0.042322,0.828812,0.02921,0.829737,0.029131,0.659475,0.058261
11196,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.646645,0.055837,0.822492,0.028576,0.798816,0.040415,0.857586,0.041566,0.827141,0.028244,0.828201,0.028159,0.656403,0.056317
11197,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.646622,0.055782,0.822486,0.028545,0.798827,0.040348,0.857556,0.041524,0.827133,0.028215,0.828191,0.028132,0.656383,0.056264
