dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
14448,svm_poly,"{'classifier__C': 500, 'classifier__degree': 4, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.700311,0.068289,0.850444,0.034205,0.844374,0.048145,0.858532,0.051963,0.85063,0.034339,0.851453,0.034192,0.702906,0.068384
14449,svm_poly,"{'classifier__C': 500, 'classifier__degree': 4, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.70016,0.068131,0.850339,0.034149,0.844043,0.048327,0.858729,0.051838,0.850556,0.034246,0.851386,0.0341,0.702771,0.0682
14449,svm_poly,"{'classifier__C': 3000, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.699779,0.068449,0.85018,0.034309,0.844191,0.048357,0.858165,0.052003,0.850352,0.034428,0.851178,0.034275,0.702356,0.06855
15216,svm_poly,"{'classifier__C': 500, 'classifier__degree': 4, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.700291,0.068104,0.850412,0.034116,0.84406,0.048058,0.858873,0.051799,0.850645,0.034238,0.851466,0.034097,0.702933,0.068193
15216,svm_poly,"{'classifier__C': 3000, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.700093,0.068312,0.850349,0.03421,0.844374,0.04806,0.858312,0.051926,0.850525,0.034343,0.851343,0.034203,0.702686,0.068406
24040,svm_poly,"{'classifier__C': 10000, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.703744,0.068226,0.853438,0.03374,0.863562,0.045871,0.840001,0.054335,0.850891,0.034499,0.851781,0.034215,0.703562,0.06843
10985,svm_poly,"{'classifier__C': 10000, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.705604,0.068331,0.854197,0.033817,0.861622,0.045852,0.844346,0.053879,0.852151,0.034479,0.852984,0.034248,0.705968,0.068496
23669,svm_poly,"{'classifier__C': 5000, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.702768,0.071194,0.852478,0.035332,0.855941,0.04759,0.847893,0.054983,0.851095,0.035895,0.851917,0.035693,0.703835,0.071386
23662,svm_poly,"{'classifier__C': 100, 'classifier__degree': 4, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.707655,0.06798,0.856183,0.03327,0.8821,0.042722,0.821751,0.055819,0.850606,0.03477,0.851925,0.034227,0.703851,0.068454
23663,svm_poly,"{'classifier__C': 100, 'classifier__degree': 4, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.707675,0.067988,0.856193,0.033274,0.882118,0.042714,0.821751,0.055819,0.850615,0.034775,0.851934,0.034232,0.703869,0.068463
6010,svm_poly,"{'classifier__C': 7000, 'classifier__degree': 3, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.705066,0.066867,0.854827,0.032739,0.87888,0.042938,0.822862,0.05564,0.849603,0.034189,0.850871,0.033668,0.701741,0.067335
6011,svm_poly,"{'classifier__C': 7000, 'classifier__degree': 3, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.704928,0.066912,0.854753,0.032773,0.878713,0.043062,0.822911,0.055593,0.849547,0.034203,0.850812,0.033684,0.701624,0.067369
17329,svm_poly,"{'classifier__C': 5000, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.698417,0.070055,0.850192,0.034807,0.851431,0.046768,0.848553,0.053808,0.849215,0.035307,0.849992,0.035138,0.699984,0.070275
17128,svm_poly,"{'classifier__C': 5, 'classifier__degree': 4, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.704591,0.068442,0.853701,0.033855,0.861271,0.045756,0.843661,0.054311,0.851623,0.034577,0.852466,0.03434,0.704932,0.068681
17128,svm_poly,"{'classifier__C': 3000, 'classifier__degree': 4, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.704663,0.068506,0.853732,0.033888,0.861235,0.045805,0.843784,0.054234,0.85167,0.034593,0.852509,0.03436,0.705019,0.068721
17129,svm_poly,"{'classifier__C': 5, 'classifier__degree': 4, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.704628,0.068296,0.853722,0.033776,0.861289,0.045616,0.843685,0.05432,0.851645,0.034513,0.852487,0.034276,0.704975,0.068552
17129,svm_poly,"{'classifier__C': 3000, 'classifier__degree': 4, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.704806,0.068374,0.853806,0.033819,0.861345,0.045735,0.843809,0.054232,0.851736,0.034531,0.852577,0.034299,0.705153,0.068597
17129,svm_poly,"{'classifier__C': 12000, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.70461,0.06832,0.853711,0.033791,0.861271,0.045652,0.843685,0.05432,0.851636,0.034524,0.852478,0.034287,0.704956,0.068574
4840,svm_poly,"{'classifier__C': 5, 'classifier__degree': 4, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.705466,0.067908,0.854133,0.033588,0.861696,0.045564,0.844104,0.054107,0.852059,0.034305,0.8529,0.034072,0.7058,0.068144
4840,svm_poly,"{'classifier__C': 3000, 'classifier__degree': 4, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.705494,0.068133,0.854144,0.03371,0.861659,0.04578,0.844175,0.053924,0.85208,0.034379,0.852917,0.034153,0.705834,0.068307
4841,svm_poly,"{'classifier__C': 5, 'classifier__degree': 4, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.705585,0.067844,0.854197,0.033548,0.861788,0.045459,0.844129,0.054114,0.852119,0.034277,0.852959,0.034044,0.705917,0.068088
4841,svm_poly,"{'classifier__C': 3000, 'classifier__degree': 4, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.705624,0.068037,0.854207,0.033659,0.861714,0.045722,0.84425,0.053946,0.852144,0.034338,0.852982,0.034111,0.705964,0.068221
24431,svm_poly,"{'classifier__C': 10, 'classifier__degree': 5, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.707293,0.067528,0.856053,0.033027,0.883432,0.042456,0.819689,0.055678,0.850179,0.034581,0.851561,0.034005,0.703121,0.06801
10026,svm_poly,"{'classifier__C': 7000, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.696358,0.070686,0.849885,0.034833,0.861744,0.046317,0.834141,0.055889,0.847005,0.03569,0.847942,0.03542,0.695885,0.07084
5608,svm_poly,"{'classifier__C': 10000, 'classifier__degree': 5, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.700407,0.068286,0.851603,0.033872,0.85911,0.046536,0.841651,0.053893,0.849523,0.034487,0.85038,0.03423,0.700761,0.068461
5992,svm_poly,"{'classifier__C': 10000, 'classifier__degree': 3, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.697469,0.070153,0.850665,0.034554,0.866071,0.045893,0.830205,0.055127,0.847145,0.035415,0.848138,0.035109,0.696276,0.070217
5993,svm_poly,"{'classifier__C': 10000, 'classifier__degree': 3, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.697471,0.070126,0.850665,0.034545,0.866071,0.045924,0.830205,0.055084,0.847145,0.035397,0.848138,0.035091,0.696276,0.070183
17896,svm_poly,"{'classifier__C': 5, 'classifier__degree': 4, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.702539,0.067761,0.85269,0.033544,0.86038,0.045818,0.842487,0.05376,0.85059,0.034194,0.851434,0.033966,0.702868,0.067932
17896,svm_poly,"{'classifier__C': 3000, 'classifier__degree': 4, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.702472,0.067573,0.852647,0.033458,0.860307,0.045903,0.842487,0.053704,0.850549,0.034092,0.851397,0.033863,0.702794,0.067727
17896,svm_poly,"{'classifier__C': 12000, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.702539,0.067761,0.85269,0.033544,0.86038,0.045818,0.842487,0.05376,0.85059,0.034194,0.851434,0.033966,0.702868,0.067932
17897,svm_poly,"{'classifier__C': 5, 'classifier__degree': 4, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.702498,0.067653,0.852669,0.033492,0.860343,0.045781,0.842487,0.053749,0.850571,0.034147,0.851415,0.033917,0.70283,0.067833
17897,svm_poly,"{'classifier__C': 3000, 'classifier__degree': 4, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.702791,0.0675,0.852816,0.033419,0.860566,0.045783,0.842535,0.053683,0.850704,0.034065,0.851551,0.033836,0.703101,0.067671
5232,svm_poly,"{'classifier__C': 0.5, 'classifier__degree': 3, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.701994,0.069247,0.851794,0.034526,0.850824,0.046949,0.853098,0.052531,0.851204,0.034871,0.851961,0.034709,0.703922,0.069418
5232,svm_poly,"{'classifier__C': 500, 'classifier__degree': 3, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.701952,0.069183,0.851773,0.034494,0.850806,0.046923,0.853074,0.052537,0.851182,0.034841,0.85194,0.034679,0.70388,0.069358
2933,svm_poly,"{'classifier__C': 7000, 'classifier__degree': 2, 'classifier__gamma': 0.01, 'classifier__kernel': 'poly'}",0.701092,0.068907,0.850844,0.034463,0.844707,0.047928,0.859024,0.051974,0.851061,0.034597,0.851866,0.034477,0.703731,0.068954
24046,svm_poly,"{'classifier__C': 500, 'classifier__degree': 4, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.697107,0.06896,0.85092,0.033731,0.8759,0.043798,0.817726,0.057415,0.845463,0.035267,0.846813,0.03473,0.693626,0.06946
24047,svm_poly,"{'classifier__C': 500, 'classifier__degree': 4, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.697405,0.069037,0.851078,0.033775,0.876196,0.043721,0.817701,0.057384,0.845597,0.035324,0.846948,0.034778,0.693897,0.069556
4840,svm_poly,"{'classifier__C': 12000, 'classifier__degree': 4, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.698827,0.069629,0.851043,0.034425,0.86155,0.046143,0.837098,0.054836,0.84843,0.035226,0.849324,0.034929,0.698648,0.069858
4841,svm_poly,"{'classifier__C': 12000, 'classifier__degree': 4, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.698827,0.069629,0.851043,0.034425,0.86155,0.046143,0.837098,0.054836,0.84843,0.035226,0.849324,0.034929,0.698648,0.069858
23278,svm_poly,"{'classifier__C': 50, 'classifier__degree': 5, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.706902,0.068929,0.85574,0.033777,0.879659,0.043402,0.823964,0.055771,0.850575,0.035139,0.851811,0.034653,0.703623,0.069307
23279,svm_poly,"{'classifier__C': 50, 'classifier__degree': 5, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.706926,0.06895,0.85575,0.033785,0.879659,0.043402,0.823988,0.055821,0.850586,0.03515,0.851824,0.034665,0.703647,0.069331
