name,mean_test_accuracy_mean,mean_test_accuracy_std,mean_test_recall_mean,mean_test_recall_std,mean_test_specificity_mean,mean_test_specificity_std,mean_test_mcc_mean,mean_test_mcc_std,mean_test_gm_mean,mean_test_gm_std,mean_test_uar_mean,mean_test_uar_std,mean_test_bm_mean,mean_test_bm_std
23303,0.675853,0.0,0.614535,0.0,0.781538,0.0,0.383408,0.0,0.69196,0.0,0.698037,0.0,0.396073,0.0
23304,0.6365305,0.004099098010538453,0.5100685,0.008109807673428558,0.855231,0.0028284271247461927,0.3647645,0.004005759915421813,0.658527,0.004297795016051855,0.6826495,0.002641043827731786,0.3652995,0.005281380548682287
23305,0.665665,0.0,0.600846,0.0,0.777846,0.0,0.367627,0.0,0.681842,0.0,0.689346,0.0,0.378692,0.0
23306,0.6365305,0.004099098010538453,0.5089319999999999,0.00971706138706556,0.857231,0.005656854249492385,0.3660585,0.0021757675657110044,0.658522,0.004304866083863689,0.6830815,0.002030103568786626,0.366163,0.004060207137573134
23307,0.668564,0.0,0.603171,0.0,0.781846,0.0,0.373814,0.0,0.684832,0.0,0.692509,0.0,0.385017,0.0
23308,0.6372549999999999,0.005123695736477705,0.5112315,0.009754538046468425,0.855231,0.0028284271247461927,0.3657335,0.0053761328573613395,0.6593785,0.0055019978644125535,0.6832309999999999,0.00346340901425168,0.3664625,0.006926110921722232
23309,0.667093,0.0,0.600793,0.0,0.781692,0.0,0.371218,0.0,0.683651,0.0,0.691243,0.0,0.382485,0.0
23310,0.6365305,0.004099098010538453,0.5100685,0.008109807673428558,0.855231,0.0028284271247461927,0.3647645,0.004005759915421813,0.658527,0.004297795016051855,0.6826495,0.002641043827731786,0.3652995,0.005281380548682287
23311,0.667114,0.0,0.600846,0.0,0.781846,0.0,0.371532,0.0,0.683622,0.0,0.691346,0.0,0.382692,0.0
23312,0.646004,0.0010394469683442046,0.5273785,0.0032887536392986047,0.851,0.008376386929935859,0.374687,0.005714837005549701,0.6683085,0.0012240018382339408,0.689189,0.002544170198709269,0.37837849999999995,0.005087633290637214
23313,0.667114,0.0,0.609937,0.0,0.765692,0.0,0.363405,0.0,0.682458,0.0,0.687814,0.0,0.375629,0.0
23314,0.6489130000000001,0.001025304832720538,0.5296775,0.0032519840866769463,0.854923,0.0028284271247461927,0.3806745,9.54594154602205e-05,0.671509,0.0009432804461028165,0.6923005,0.00021142492757481252,0.38460099999999997,0.0004228498551495858
23315,0.667114,0.0,0.607611,0.0,0.769692,0.0,0.365187,0.0,0.682904,0.0,0.688652,0.0,0.377303,0.0
23316,0.6467285,1.484924240487347e-05,0.5285150000000001,0.004896007352935684,0.851,0.008376386929935859,0.3756425,0.004363555946702172,0.669039,0.0001909188309203625,0.6897575,0.0017401897885001264,0.379515,0.0034803795770001742
23317,0.668585,0.0,0.609937,0.0,0.769692,0.0,0.367278,0.0,0.684301,0.0,0.689814,0.0,0.379629,0.0
23318,0.6489130000000001,0.001025304832720538,0.5296775,0.0032519840866769463,0.854923,0.0028284271247461927,0.3806745,9.54594154602205e-05,0.671509,0.0009432804461028165,0.6923005,0.00021142492757481252,0.38460099999999997,0.0004228498551495858
23319,0.668564,0.0,0.607611,0.0,0.773692,0.0,0.369113,0.0,0.684666,0.0,0.690652,0.0,0.381303,0.0
23320,0.6358375,0.007189154644323576,0.503171,0.011361791760105464,0.864923,0.0,0.3674355,0.009897373616268093,0.6582325,0.007463512075424074,0.6840470000000001,0.005680895880052713,0.36809400000000003,0.011361791760105464
23321,0.656948,0.0,0.589271,0.0,0.773692,0.0,0.352669,0.0,0.673406,0.0,0.681481,0.0,0.362963,0.0
23322,0.6365624999999999,0.006163849811603117,0.5043075,0.009754538046468425,0.864923,0.0,0.36841250000000003,0.00851568696582957,0.6589345,0.006470734154638111,0.6846155,0.004876915469843648,0.3692305,0.009754538046468425
23323,0.656948,0.0,0.589271,0.0,0.773692,0.0,0.352669,0.0,0.673406,0.0,0.681481,0.0,0.362963,0.0
23324,0.6358375,0.005138544978882657,0.503171,0.008147284332831423,0.864923,0.0,0.36746449999999997,0.007175012508699871,0.6581885000000001,0.005415730837107747,0.6840474999999999,0.004073642166415712,0.36809400000000003,0.008147284332831383
23325,0.656969,0.0,0.586945,0.0,0.777692,0.0,0.354458,0.0,0.673769,0.0,0.682319,0.0,0.364637,0.0
23326,0.6365624999999999,0.006163849811603117,0.5043340000000001,0.00971706138706556,0.864923,0.0,0.3684585,0.008450633141960422,0.6589955000000001,0.006384467127333383,0.6846285000000001,0.00485853069353274,0.369257,0.00971706138706556
23327,0.656948,0.0,0.586945,0.0,0.777692,0.0,0.354284,0.0,0.674014,0.0,0.682319,0.0,0.364637,0.0
